CMDLINE /usr/bin/python3 transfer_attacks.py
MEM 2666.050781 1619100878.9233
MEM 2672.843750 1619100879.0239
MEM 2697.453125 1619100879.1242
MEM 2697.664062 1619100879.2246
MEM 2697.664062 1619100879.3252
MEM 2698.597656 1619100879.4256
MEM 2701.949219 1619100879.5261
MEM 2704.011719 1619100879.6264
MEM 2707.605469 1619100879.7268
MEM 2709.910156 1619100879.8270
MEM 2713.011719 1619100879.9272
MEM 2715.074219 1619100880.0275
MEM 2718.425781 1619100880.1279
MEM 2718.425781 1619100880.2285
MEM 2718.429688 1619100880.3289
MEM 2718.429688 1619100880.4293
MEM 2718.429688 1619100880.5295
MEM 2718.429688 1619100880.6299
MEM 2718.433594 1619100880.7302
MEM 2718.433594 1619100880.8305
MEM 2718.433594 1619100880.9308
MEM 2718.433594 1619100881.0312
MEM 2718.433594 1619100881.1315
MEM 2718.718750 1619100881.2319
MEM 2718.718750 1619100881.3323
MEM 2718.718750 1619100881.4327
MEM 2718.718750 1619100881.5330
MEM 2718.722656 1619100881.6334
MEM 2718.914062 1619100881.7338
MEM 2718.914062 1619100881.8342
MEM 2718.914062 1619100881.9347
MEM 2718.949219 1619100882.0351
MEM 2718.949219 1619100882.1354
MEM 2718.949219 1619100882.2358
MEM 2718.949219 1619100882.3362
MEM 2718.949219 1619100882.4364
MEM 2718.949219 1619100882.5368
MEM 2718.949219 1619100882.6371
MEM 2718.949219 1619100882.7375
MEM 2718.949219 1619100882.8378
MEM 2718.949219 1619100882.9384
MEM 2718.949219 1619100883.0387
MEM 2718.949219 1619100883.1391
MEM 2718.949219 1619100883.2394
MEM 2718.949219 1619100883.3396
MEM 2718.949219 1619100883.4400
MEM 2718.949219 1619100883.5405
MEM 2718.949219 1619100883.6409
MEM 2718.949219 1619100883.7414
MEM 2718.949219 1619100883.8418
MEM 2718.953125 1619100883.9420
MEM 2718.953125 1619100884.0424
MEM 2718.953125 1619100884.1428
MEM 2718.953125 1619100884.2432
MEM 2718.953125 1619100884.3435
MEM 2718.953125 1619100884.4438
MEM 2718.953125 1619100884.5441
MEM 2718.953125 1619100884.6446
MEM 2718.953125 1619100884.7448
MEM 2718.953125 1619100884.8453
MEM 2718.953125 1619100884.9457
MEM 2718.953125 1619100885.0460
MEM 2718.953125 1619100885.1463
MEM 2718.953125 1619100885.2466
MEM 2718.953125 1619100885.3471
MEM 2718.953125 1619100885.4475
MEM 2718.953125 1619100885.5479
MEM 2718.953125 1619100885.6482
MEM 2718.953125 1619100885.7486
MEM 2718.953125 1619100885.8491
MEM 2718.953125 1619100885.9495
MEM 2718.953125 1619100886.0499
MEM 2718.953125 1619100886.1504
MEM 2718.957031 1619100886.2507
MEM 2719.609375 1619100886.3511
MEM 2719.609375 1619100886.4514
MEM 2719.609375 1619100886.5517
MEM 2719.609375 1619100886.6520
MEM 2719.742188 1619100886.7524
MEM 2719.742188 1619100886.8527
MEM 2719.746094 1619100886.9531
MEM 2719.746094 1619100887.0533
MEM 2719.746094 1619100887.1537
MEM 2719.750000 1619100887.2540
MEM 2719.750000 1619100887.3543
MEM 2719.750000 1619100887.4545
MEM 2719.785156 1619100887.5549
MEM 2719.785156 1619100887.6553
MEM 2719.785156 1619100887.7557
MEM 2719.785156 1619100887.8561
MEM 2719.785156 1619100887.9565
MEM 2719.789062 1619100888.0569
MEM 2719.789062 1619100888.1572
MEM 2719.789062 1619100888.2576
MEM 2719.789062 1619100888.3579
MEM 2719.789062 1619100888.4582
MEM 2719.789062 1619100888.5586
MEM 2719.789062 1619100888.6590
MEM 2719.789062 1619100888.7595
MEM 2719.789062 1619100888.8599
MEM 2719.789062 1619100888.9604
MEM 2719.789062 1619100889.0606
MEM 2719.789062 1619100889.1609
MEM 2719.789062 1619100889.2613
MEM 2719.789062 1619100889.3616
MEM 2719.789062 1619100889.4621
MEM 2719.789062 1619100889.5625
MEM 2719.789062 1619100889.6628
MEM 2719.789062 1619100889.7631
MEM 2719.789062 1619100889.8635
MEM 2719.789062 1619100889.9639
MEM 2719.789062 1619100890.0643
MEM 2719.789062 1619100890.1646
MEM 2719.789062 1619100890.2650
MEM 2719.789062 1619100890.3655
MEM 2719.789062 1619100890.4660
MEM 2719.789062 1619100890.5663
MEM 2719.789062 1619100890.6666
MEM 2719.789062 1619100890.7669
MEM 2719.789062 1619100890.8672
MEM 2719.789062 1619100890.9676
MEM 2719.789062 1619100891.0679
MEM 2719.789062 1619100891.1684
MEM 2719.789062 1619100891.2687
MEM 2719.789062 1619100891.3689
MEM 2719.789062 1619100891.4692
MEM 2719.789062 1619100891.5697
MEM 2719.789062 1619100891.6702
MEM 2719.789062 1619100891.7707
MEM 2719.789062 1619100891.8711
MEM 2719.789062 1619100891.9715
MEM 2719.789062 1619100892.0719
MEM 2719.789062 1619100892.1724
MEM 2719.789062 1619100892.2729
MEM 2719.789062 1619100892.3733
MEM 2719.789062 1619100892.4735
MEM 2719.789062 1619100892.5737
MEM 2719.789062 1619100892.6739
MEM 2719.789062 1619100892.7744
MEM 2719.789062 1619100892.8748
MEM 2719.789062 1619100892.9754
MEM 2719.789062 1619100893.0758
MEM 2719.789062 1619100893.1762
MEM 2719.789062 1619100893.2764
MEM 2719.789062 1619100893.3768
MEM 2719.789062 1619100893.4771
MEM 2719.789062 1619100893.5777
MEM 2719.789062 1619100893.6782
MEM 2719.789062 1619100893.7787
MEM 2719.789062 1619100893.8792
MEM 2719.789062 1619100893.9799
MEM 2719.789062 1619100894.0804
MEM 2719.789062 1619100894.1808
MEM 2719.789062 1619100894.2811
MEM 2719.789062 1619100894.3813
MEM 2719.789062 1619100894.4818
MEM 2719.789062 1619100894.5824
MEM 2720.019531 1619100894.6828
MEM 2720.019531 1619100894.7833
MEM 2720.371094 1619100894.8838
MEM 2720.394531 1619100894.9843
MEM 2720.394531 1619100895.0849
MEM 2720.394531 1619100895.1854
MEM 2718.394531 1619100895.2859
MEM 2720.527344 1619100895.3864
MEM 2720.554688 1619100895.4869
MEM 2720.558594 1619100895.5872
MEM 2720.558594 1619100895.6877
MEM 2720.558594 1619100895.7882
MEM 2720.558594 1619100895.8885
MEM 2720.558594 1619100895.9889
MEM 2720.558594 1619100896.0892
MEM 2720.558594 1619100896.1895
MEM 2720.558594 1619100896.2899
MEM 2720.558594 1619100896.3904
MEM 2720.562500 1619100896.4909
MEM 2720.562500 1619100896.5913
MEM 2720.562500 1619100896.6916
MEM 2720.562500 1619100896.7919
MEM 2720.562500 1619100896.8923
MEM 2720.562500 1619100896.9926
MEM 2720.562500 1619100897.0930
MEM 2720.562500 1619100897.1934
MEM 2720.562500 1619100897.2937
MEM 2720.562500 1619100897.3941
MEM 2720.562500 1619100897.4946
MEM 2720.562500 1619100897.5951
MEM 2720.562500 1619100897.6956
MEM 2720.562500 1619100897.7960
MEM 2720.562500 1619100897.8965
MEM 2720.562500 1619100897.9969
MEM 2720.562500 1619100898.0974
MEM 2720.562500 1619100898.1977
MEM 2720.562500 1619100898.2981
MEM 2720.562500 1619100898.3985
MEM 2720.562500 1619100898.4988
MEM 2720.562500 1619100898.5993
MEM 2720.566406 1619100898.6996
MEM 2720.566406 1619100898.7998
MEM 2720.566406 1619100898.9004
MEM 2720.566406 1619100899.0009
MEM 2720.566406 1619100899.1014
MEM 2720.566406 1619100899.2018
MEM 2720.566406 1619100899.3021
MEM 2720.566406 1619100899.4023
MEM 2720.566406 1619100899.5026
MEM 2720.566406 1619100899.6029
MEM 2720.566406 1619100899.7033
MEM 2720.566406 1619100899.8037
MEM 2720.566406 1619100899.9043
MEM 2720.566406 1619100900.0045
MEM 2720.566406 1619100900.1048
MEM 2720.566406 1619100900.2050
MEM 2720.566406 1619100900.3055
MEM 2720.566406 1619100900.4057
MEM 2720.566406 1619100900.5061
MEM 2720.566406 1619100900.6065
MEM 2720.566406 1619100900.7069
MEM 2720.566406 1619100900.8072
MEM 2720.566406 1619100900.9076
MEM 2720.566406 1619100901.0079
MEM 2720.566406 1619100901.1083
MEM 2720.566406 1619100901.2087
MEM 2720.566406 1619100901.3092
MEM 2720.566406 1619100901.4097
MEM 2720.566406 1619100901.5103
MEM 2720.566406 1619100901.6106
MEM 2720.566406 1619100901.7109
MEM 2720.566406 1619100901.8114
MEM 2720.566406 1619100901.9118
MEM 2720.566406 1619100902.0123
MEM 2720.570312 1619100902.1127
MEM 2720.570312 1619100902.2131
MEM 2720.570312 1619100902.3135
MEM 2720.570312 1619100902.4138
MEM 2720.570312 1619100902.5142
MEM 2720.570312 1619100902.6146
MEM 2720.570312 1619100902.7151
MEM 2720.574219 1619100902.8156
MEM 2720.574219 1619100902.9161
MEM 2720.574219 1619100903.0165
MEM 2720.574219 1619100903.1171
MEM 2720.574219 1619100903.2176
MEM 2720.574219 1619100903.3178
MEM 2720.574219 1619100903.4181
MEM 2720.605469 1619100903.5185
MEM 2720.605469 1619100903.6188
MEM 2720.617188 1619100903.7191
MEM 2720.625000 1619100903.8196
MEM 2720.625000 1619100903.9199
MEM 2720.625000 1619100904.0203
MEM 2720.625000 1619100904.1209
MEM 2720.625000 1619100904.2214
MEM 2720.625000 1619100904.3218
MEM 2720.625000 1619100904.4223
MEM 2720.625000 1619100904.5226
MEM 2720.625000 1619100904.6230
MEM 2720.625000 1619100904.7236
MEM 2720.625000 1619100904.8241
MEM 2720.625000 1619100904.9245
MEM 2720.625000 1619100905.0250
MEM 2720.625000 1619100905.1255
MEM 2720.625000 1619100905.2259
MEM 2720.625000 1619100905.3262
MEM 2720.625000 1619100905.4264
MEM 2720.625000 1619100905.5268
MEM 2720.625000 1619100905.6271
MEM 2720.625000 1619100905.7275
MEM 2720.625000 1619100905.8279
MEM 2720.625000 1619100905.9283
MEM 2720.625000 1619100906.0286
MEM 2720.625000 1619100906.1291
MEM 2720.625000 1619100906.2295
MEM 2720.625000 1619100906.3297
MEM 2720.625000 1619100906.4300
MEM 2720.625000 1619100906.5304
MEM 2720.625000 1619100906.6308
MEM 2720.625000 1619100906.7313
MEM 2720.625000 1619100906.8316
MEM 2720.625000 1619100906.9320
MEM 2720.625000 1619100907.0323
MEM 2720.625000 1619100907.1325
MEM 2720.625000 1619100907.2329
MEM 2720.625000 1619100907.3332
MEM 2720.625000 1619100907.4336
MEM 2720.625000 1619100907.5339
MEM 2720.625000 1619100907.6342
MEM 2720.625000 1619100907.7345
MEM 2720.625000 1619100907.8350
MEM 2720.625000 1619100907.9354
MEM 2720.625000 1619100908.0357
MEM 2720.625000 1619100908.1362
MEM 2720.625000 1619100908.2366
MEM 2720.625000 1619100908.3371
MEM 2720.625000 1619100908.4375
MEM 2720.625000 1619100908.5378
MEM 2720.625000 1619100908.6382
MEM 2720.625000 1619100908.7386
MEM 2720.625000 1619100908.8389
MEM 2720.625000 1619100908.9393
MEM 2720.625000 1619100909.0396
MEM 2720.625000 1619100909.1400
MEM 2720.625000 1619100909.2405
MEM 2720.625000 1619100909.3408
MEM 2720.625000 1619100909.4411
MEM 2720.625000 1619100909.5416
MEM 2720.625000 1619100909.6419
MEM 2720.625000 1619100909.7422
MEM 2720.625000 1619100909.8425
MEM 2720.625000 1619100909.9427
MEM 2720.625000 1619100910.0431
MEM 2720.625000 1619100910.1435
MEM 2720.625000 1619100910.2439
MEM 2720.625000 1619100910.3443
MEM 2720.625000 1619100910.4448
MEM 2720.625000 1619100910.5450
MEM 2720.625000 1619100910.6453
MEM 2720.625000 1619100910.7457
MEM 2720.625000 1619100910.8461
MEM 2720.625000 1619100910.9465
MEM 2720.625000 1619100911.0469
MEM 2720.625000 1619100911.1473
MEM 2720.648438 1619100911.2478
MEM 2720.554688 1619100911.3483
MEM 2720.554688 1619100911.4488
MEM 2720.554688 1619100911.5492
MEM 2720.554688 1619100911.6497
MEM 2720.554688 1619100911.7503
MEM 2720.632812 1619100911.8508
MEM 2720.648438 1619100911.9511
MEM 2720.648438 1619100912.0515
MEM 2720.648438 1619100912.1518
MEM 2721.070312 1619100912.2522
MEM 2721.070312 1619100912.3527
MEM 2721.070312 1619100912.4531
MEM 2721.070312 1619100912.5535
MEM 2721.070312 1619100912.6539
MEM 2721.070312 1619100912.7543
MEM 2721.074219 1619100912.8547
MEM 2721.074219 1619100912.9552
MEM 2721.074219 1619100913.0557
MEM 2721.074219 1619100913.1561
MEM 2721.074219 1619100913.2565
MEM 2721.074219 1619100913.3569
MEM 2721.074219 1619100913.4574
MEM 2721.074219 1619100913.5578
MEM 2721.074219 1619100913.6582
MEM 2721.074219 1619100913.7585
MEM 2721.074219 1619100913.8587
MEM 2721.074219 1619100913.9592
MEM 2721.082031 1619100914.0595
MEM 2721.082031 1619100914.1599
MEM 2721.082031 1619100914.2604
MEM 2721.082031 1619100914.3608
MEM 2721.082031 1619100914.4611
MEM 2721.082031 1619100914.5617
MEM 2721.082031 1619100914.6621
MEM 2721.082031 1619100914.7626
MEM 2721.082031 1619100914.8630
MEM 2721.082031 1619100914.9635
MEM 2721.085938 1619100915.0639
MEM 2721.085938 1619100915.1642
MEM 2721.085938 1619100915.2647
MEM 2721.085938 1619100915.3650
MEM 2721.085938 1619100915.4654
MEM 2721.085938 1619100915.5658
MEM 2721.085938 1619100915.6663
MEM 2721.085938 1619100915.7665
MEM 2721.085938 1619100915.8669
MEM 2721.085938 1619100915.9674
MEM 2721.085938 1619100916.0677
MEM 2721.085938 1619100916.1680
MEM 2721.085938 1619100916.2684
MEM 2721.085938 1619100916.3688
MEM 2721.085938 1619100916.4692
MEM 2721.085938 1619100916.5696
MEM 2721.085938 1619100916.6700
MEM 2721.085938 1619100916.7704
MEM 2721.085938 1619100916.8708
MEM 2721.085938 1619100916.9712
MEM 2721.085938 1619100917.0714
MEM 2721.085938 1619100917.1719
MEM 2721.085938 1619100917.2724
MEM 2721.085938 1619100917.3728
MEM 2721.085938 1619100917.4731
MEM 2721.085938 1619100917.5735
MEM 2721.085938 1619100917.6741
MEM 2721.089844 1619100917.7745
MEM 2721.089844 1619100917.8749
MEM 2721.089844 1619100917.9754
MEM 2721.089844 1619100918.0758
MEM 2721.089844 1619100918.1761
MEM 2721.089844 1619100918.2763
MEM 2721.089844 1619100918.3767
MEM 2721.089844 1619100918.4772
MEM 2721.089844 1619100918.5776
MEM 2721.089844 1619100918.6779
MEM 2721.089844 1619100918.7784
MEM 2721.089844 1619100918.8789
MEM 2721.089844 1619100918.9793
MEM 2721.089844 1619100919.0796
MEM 2721.089844 1619100919.1800
MEM 2721.089844 1619100919.2803
MEM 2721.089844 1619100919.3807
MEM 2721.089844 1619100919.4812
MEM 2721.089844 1619100919.5816
MEM 2721.089844 1619100919.6819
MEM 2721.089844 1619100919.7823
MEM 2721.089844 1619100919.8826
MEM 2721.183594 1619100919.9828
MEM 2721.183594 1619100920.0831
MEM 2721.183594 1619100920.1835
MEM 2721.183594 1619100920.2839
MEM 2721.183594 1619100920.3843
MEM 2721.183594 1619100920.4847
MEM 2721.183594 1619100920.5849
MEM 2721.183594 1619100920.6854
MEM 2721.183594 1619100920.7857
MEM 2721.183594 1619100920.8860
MEM 2721.425781 1619100920.9864
MEM 2721.425781 1619100921.0868
MEM 2721.425781 1619100921.1871
MEM 2721.503906 1619100921.2875
MEM 2724.925781 1619100921.3878
MEM 2727.238281 1619100921.4882
MEM 2730.328125 1619100921.5886
MEM 2732.648438 1619100921.6889
MEM 2735.742188 1619100921.7893
MEM 2739.351562 1619100921.8897
MEM 2742.949219 1619100921.9902
MEM 2746.558594 1619100922.0908
MEM 2750.164062 1619100922.1911
MEM 2754.031250 1619100922.2915
MEM 2757.640625 1619100922.3918
MEM 2760.734375 1619100922.4922
MEM 2764.855469 1619100922.5925
MEM 2767.171875 1619100922.6929
MEM 2770.519531 1619100922.7934
MEM 2773.867188 1619100922.8938
MEM 2776.183594 1619100922.9942
MEM 2779.789062 1619100923.0947
MEM 2782.882812 1619100923.1950
MEM 2786.492188 1619100923.2953
MEM 2790.101562 1619100923.3955
MEM 2793.699219 1619100923.4957
MEM 2796.441406 1619100923.5962
MEM 2799.777344 1619100923.6968
MEM 2803.082031 1619100923.7972
MEM 2806.679688 1619100923.8977
MEM 2810.570312 1619100923.9981
MEM 2813.917969 1619100924.0985
MEM 2816.757812 1619100924.1991
MEM 2819.777344 1619100924.2996
MEM 2822.183594 1619100924.4000
MEM 2824.941406 1619100924.5005
MEM 2827.406250 1619100924.6009
MEM 2830.613281 1619100924.7013
MEM 2833.914062 1619100924.8018
MEM 2837.058594 1619100924.9021
MEM 2839.800781 1619100925.0024
MEM 2843.652344 1619100925.1028
MEM 2846.667969 1619100925.2032
MEM 2848.949219 1619100925.3036
MEM 2852.996094 1619100925.4040
MEM 2856.007812 1619100925.5045
MEM 2859.281250 1619100925.6048
MEM 2861.222656 1619100925.7051
MEM 2863.667969 1619100925.8056
MEM 2867.761719 1619100925.9060
MEM 2870.531250 1619100926.0063
MEM 2873.878906 1619100926.1067
MEM 2877.457031 1619100926.2070
MEM 2881.050781 1619100926.3074
MEM 2883.617188 1619100926.4079
MEM 2886.652344 1619100926.5082
MEM 2889.167969 1619100926.6084
MEM 2892.097656 1619100926.7087
MEM 2895.617188 1619100926.8090
MEM 2897.507812 1619100926.9092
MEM 2899.292969 1619100927.0096
MEM 2902.843750 1619100927.1101
MEM 2905.105469 1619100927.2106
MEM 2909.519531 1619100927.3111
MEM 2912.035156 1619100927.4113
MEM 2915.589844 1619100927.5115
MEM 2918.863281 1619100927.6120
MEM 2921.511719 1619100927.7124
MEM 2924.730469 1619100927.8127
MEM 2928.320312 1619100927.9131
MEM 2930.234375 1619100928.0135
MEM 2933.792969 1619100928.1138
MEM 2935.929688 1619100928.2142
MEM 2939.097656 1619100928.3146
MEM 2941.347656 1619100928.4149
MEM 2944.675781 1619100928.5152
MEM 2948.269531 1619100928.6155
MEM 2950.746094 1619100928.7158
MEM 2953.777344 1619100928.8162
MEM 2955.937500 1619100928.9166
MEM 2960.074219 1619100929.0169
MEM 2962.894531 1619100929.1173
MEM 2965.199219 1619100929.2175
MEM 2968.214844 1619100929.3177
MEM 2971.855469 1619100929.4181
MEM 2975.101562 1619100929.5185
MEM 2976.132812 1619100929.6188
MEM 2979.148438 1619100929.7192
MEM 2981.648438 1619100929.8196
MEM 2984.476562 1619100929.9200
MEM 2986.695312 1619100930.0204
MEM 2990.070312 1619100930.1208
MEM 2993.601562 1619100930.2212
MEM 2996.074219 1619100930.3217
MEM 2999.203125 1619100930.4221
MEM 3001.515625 1619100930.5225
MEM 3004.519531 1619100930.6230
MEM 3008.148438 1619100930.7234
MEM 3011.277344 1619100930.8237
MEM 3013.582031 1619100930.9241
MEM 3016.300781 1619100931.0244
MEM 3019.050781 1619100931.1248
MEM 3022.578125 1619100931.2252
MEM 3025.851562 1619100931.3256
MEM 3028.203125 1619100931.4261
MEM 3031.734375 1619100931.5263
MEM 3035.234375 1619100931.6266
MEM 3039.085938 1619100931.7271
MEM 3042.070312 1619100931.8274
MEM 3044.386719 1619100931.9278
MEM 3048.039062 1619100932.0280
MEM 3051.304688 1619100932.1284
MEM 3053.425781 1619100932.2289
MEM 3055.386719 1619100932.3295
MEM 3058.867188 1619100932.4298
MEM 3061.871094 1619100932.5302
MEM 3064.371094 1619100932.6305
MEM 3067.906250 1619100932.7307
MEM 3071.429688 1619100932.8310
MEM 3073.648438 1619100932.9314
MEM 3076.636719 1619100933.0319
MEM 3078.972656 1619100933.1322
MEM 3081.988281 1619100933.2325
MEM 3084.488281 1619100933.3327
MEM 3086.277344 1619100933.4330
MEM 3088.648438 1619100933.5335
MEM 3091.660156 1619100933.6339
MEM 3095.164062 1619100933.7343
MEM 3097.800781 1619100933.8347
MEM 3100.792969 1619100933.9350
MEM 3104.300781 1619100934.0353
MEM 3107.285156 1619100934.1357
MEM 3109.757812 1619100934.2360
MEM 3113.289062 1619100934.3364
MEM 3115.273438 1619100934.4366
MEM 3118.636719 1619100934.5369
MEM 3120.855469 1619100934.6373
MEM 3123.476562 1619100934.7378
MEM 3126.234375 1619100934.8384
MEM 3128.042969 1619100934.9388
MEM 3129.875000 1619100935.0391
MEM 3133.402344 1619100935.1395
MEM 3137.046875 1619100935.2398
MEM 3139.523438 1619100935.3402
MEM 3142.476562 1619100935.4408
MEM 3144.984375 1619100935.5412
MEM 3148.109375 1619100935.6415
MEM 3151.574219 1619100935.7419
MEM 3153.585938 1619100935.8423
MEM 3157.125000 1619100935.9426
MEM 3159.554688 1619100936.0429
MEM 3162.601562 1619100936.1431
MEM 3166.125000 1619100936.2433
MEM 3168.015625 1619100936.3438
MEM 3170.507812 1619100936.4443
MEM 3173.496094 1619100936.5446
MEM 3176.976562 1619100936.6449
MEM 3179.867188 1619100936.7453
MEM 3182.589844 1619100936.8455
MEM 3186.078125 1619100936.9458
MEM 3189.113281 1619100937.0463
MEM 3191.578125 1619100937.1466
MEM 3194.613281 1619100937.2470
MEM 3197.160156 1619100937.3473
MEM 3199.718750 1619100937.4477
MEM 3202.503906 1619100937.5481
MEM 3204.269531 1619100937.6485
MEM 3207.914062 1619100937.7489
MEM 3210.585938 1619100937.8494
MEM 3213.445312 1619100937.9496
MEM 3216.968750 1619100938.0501
MEM 3219.980469 1619100938.1505
MEM 3222.761719 1619100938.2510
MEM 3226.148438 1619100938.3513
MEM 3229.187500 1619100938.4517
MEM 3231.875000 1619100938.5520
MEM 3234.769531 1619100938.6523
MEM 3237.011719 1619100938.7526
MEM 3238.781250 1619100938.8530
MEM 3240.652344 1619100938.9534
MEM 3243.949219 1619100939.0538
MEM 3246.636719 1619100939.1540
MEM 3249.785156 1619100939.2543
MEM 3253.335938 1619100939.3546
MEM 3255.742188 1619100939.4550
MEM 3258.894531 1619100939.5554
MEM 3262.332031 1619100939.6559
MEM 3265.410156 1619100939.7564
MEM 3267.878906 1619100939.8569
MEM 3271.515625 1619100939.9573
MEM 3273.574219 1619100940.0577
MEM 3275.980469 1619100940.1582
MEM 3277.605469 1619100940.2586
MEM 3280.148438 1619100940.3591
MEM 3282.375000 1619100940.4594
MEM 3284.167969 1619100940.5598
MEM 3287.710938 1619100940.6603
MEM 3289.660156 1619100940.7607
MEM 3291.980469 1619100940.8611
MEM 3294.738281 1619100940.9615
MEM 3296.796875 1619100941.0619
MEM 3298.992188 1619100941.1623
MEM 3302.246094 1619100941.2626
MEM 3304.468750 1619100941.3630
MEM 3306.792969 1619100941.4634
MEM 3309.500000 1619100941.5639
MEM 3311.117188 1619100941.6644
MEM 3313.167969 1619100941.7649
MEM 3316.570312 1619100941.8654
MEM 3318.593750 1619100941.9657
MEM 3321.679688 1619100942.0660
MEM 3324.042969 1619100942.1662
MEM 3326.894531 1619100942.2666
MEM 3329.535156 1619100942.3671
MEM 3331.355469 1619100942.4675
MEM 3333.621094 1619100942.5679
MEM 3336.863281 1619100942.6683
MEM 3339.007812 1619100942.7686
MEM 3340.507812 1619100942.8689
MEM 3342.363281 1619100942.9694
MEM 3344.500000 1619100943.0698
MEM 3346.906250 1619100943.1702
MEM 3349.894531 1619100943.2706
MEM 3352.292969 1619100943.3709
MEM 3355.019531 1619100943.4712
MEM 3357.722656 1619100943.5716
MEM 3360.367188 1619100943.6722
MEM 3362.285156 1619100943.7726
MEM 3364.480469 1619100943.8731
MEM 3367.339844 1619100943.9735
MEM 3369.542969 1619100944.0739
MEM 3372.476562 1619100944.1743
MEM 3373.839844 1619100944.2747
MEM 3376.449219 1619100944.3749
MEM 3378.656250 1619100944.4752
MEM 3381.867188 1619100944.5754
MEM 3383.980469 1619100944.6758
MEM 3385.949219 1619100944.7762
MEM 3388.566406 1619100944.8766
MEM 3391.160156 1619100944.9768
FUNC adversarial_attacks.get_OSSA_attack_accuracy 2666.3047 1619100878.4891 2720.3945 1619100894.9122 0
FUNC adversarial_attacks.get_OSSA_attack_accuracy 2720.3945 1619100894.9130 2720.5547 1619100911.3213 0
FUNC adversarial_attacks.get_OSSA_attack_accuracy 2720.5547 1619100911.3221 3465.1602 1619100948.2975 0
MEM 3393.062500 1619100945.0771
MEM 3395.210938 1619100945.1773
MEM 3397.859375 1619100945.2777
MEM 3400.300781 1619100945.3781
MEM 3401.800781 1619100945.4784
MEM 3403.937500 1619100945.5787
MEM 3405.816406 1619100945.6791
MEM 3407.343750 1619100945.7795
MEM 3409.472656 1619100945.8800
MEM 3411.351562 1619100945.9804
MEM 3414.035156 1619100946.0806
MEM 3416.683594 1619100946.1810
MEM 3419.363281 1619100946.2813
MEM 3421.753906 1619100946.3817
MEM 3424.031250 1619100946.4820
MEM 3426.164062 1619100946.5824
MEM 3429.363281 1619100946.6829
MEM 3431.253906 1619100946.7833
MEM 3433.132812 1619100946.8837
MEM 3436.570312 1619100946.9841
MEM 3438.207031 1619100947.0845
MEM 3440.250000 1619100947.1848
MEM 3442.175781 1619100947.2852
MEM 3445.648438 1619100947.3856
MEM 3447.570312 1619100947.4862
MEM 3450.222656 1619100947.5867
MEM 3452.660156 1619100947.6872
MEM 3454.796875 1619100947.7875
MEM 3457.000000 1619100947.8878
MEM 3459.417969 1619100947.9881
MEM 3462.000000 1619100948.0884
MEM 3464.484375 1619100948.1889
MEM 3465.273438 1619100948.2894
MEM 3471.492188 1619100948.3900
MEM 3474.421875 1619100948.4904
MEM 3474.421875 1619100948.5908
MEM 3279.382812 1619100948.6913
MEM 2763.742188 1619100948.7918
MEM 2763.250000 1619100948.8924
MEM 2766.097656 1619100948.9929
MEM 0.000000 1619100949.0935
MEM 0.000000 1619100949.1941
MEM 0.000000 1619100949.2946
MEM 0.000000 1619100949.3951
MEM 0.000000 1619100949.4955
MEM 0.000000 1619100949.5959
MEM 0.000000 1619100949.6963
MEM 0.000000 1619100949.7967
MEM 0.000000 1619100949.8970
MEM 0.000000 1619100949.9975
MEM 0.000000 1619100950.0980
MEM 0.000000 1619100950.1985
MEM 0.000000 1619100950.2989
