CMDLINE /usr/bin/python3 transfer_attacks.py
MEM 2719.492188 1619102823.7682
MEM 2719.492188 1619102823.8686
MEM 2719.492188 1619102823.9689
MEM 2719.492188 1619102824.0693
MEM 2719.492188 1619102824.1696
MEM 2719.492188 1619102824.2700
MEM 2719.492188 1619102824.3703
MEM 2719.492188 1619102824.4707
MEM 2719.492188 1619102824.5710
MEM 2719.492188 1619102824.6713
MEM 2719.492188 1619102824.7716
MEM 2719.492188 1619102824.8719
MEM 2719.492188 1619102824.9723
MEM 2719.492188 1619102825.0727
MEM 2719.492188 1619102825.1731
MEM 2719.492188 1619102825.2735
MEM 2719.492188 1619102825.3739
MEM 2719.492188 1619102825.4743
MEM 2719.492188 1619102825.5746
MEM 2719.492188 1619102825.6749
MEM 2719.492188 1619102825.7752
MEM 2719.492188 1619102825.8757
MEM 2719.492188 1619102825.9760
MEM 2719.492188 1619102826.0765
MEM 2719.492188 1619102826.1770
MEM 2719.492188 1619102826.2774
MEM 2719.492188 1619102826.3778
MEM 2719.492188 1619102826.4784
MEM 2719.492188 1619102826.5789
MEM 2719.492188 1619102826.6792
MEM 2719.492188 1619102826.7797
MEM 2719.492188 1619102826.8801
MEM 2719.492188 1619102826.9804
MEM 2719.511719 1619102827.0809
MEM 2719.511719 1619102827.1812
MEM 2719.511719 1619102827.2816
MEM 2719.511719 1619102827.3820
MEM 2719.511719 1619102827.4825
MEM 2719.511719 1619102827.5830
MEM 2719.511719 1619102827.6834
MEM 2719.511719 1619102827.7838
MEM 2719.511719 1619102827.8842
MEM 2719.511719 1619102827.9847
MEM 2719.511719 1619102828.0850
MEM 2719.531250 1619102828.1854
MEM 2719.531250 1619102828.2858
MEM 2719.531250 1619102828.3861
MEM 2719.531250 1619102828.4865
MEM 2719.531250 1619102828.5869
MEM 2719.531250 1619102828.6873
MEM 2719.531250 1619102828.7876
MEM 2719.539062 1619102828.8881
MEM 2719.539062 1619102828.9885
MEM 2719.539062 1619102829.0888
MEM 2719.539062 1619102829.1894
MEM 2719.539062 1619102829.2897
MEM 2719.539062 1619102829.3901
MEM 2719.539062 1619102829.4904
MEM 2719.539062 1619102829.5907
MEM 2719.539062 1619102829.6911
MEM 2719.539062 1619102829.7914
MEM 2719.539062 1619102829.8917
MEM 2719.539062 1619102829.9920
MEM 2719.539062 1619102830.0924
MEM 2719.550781 1619102830.1929
MEM 2719.550781 1619102830.2933
MEM 2719.550781 1619102830.3937
MEM 2719.550781 1619102830.4940
MEM 2719.550781 1619102830.5945
MEM 2719.550781 1619102830.6949
MEM 2719.550781 1619102830.7953
MEM 2719.550781 1619102830.8956
MEM 2719.582031 1619102830.9959
MEM 2719.582031 1619102831.0962
MEM 2719.582031 1619102831.1966
MEM 2719.582031 1619102831.2969
MEM 2719.582031 1619102831.3973
MEM 2719.582031 1619102831.4976
MEM 2719.582031 1619102831.5979
MEM 2719.582031 1619102831.6983
MEM 2719.582031 1619102831.7986
MEM 2719.582031 1619102831.8990
MEM 2719.582031 1619102831.9994
MEM 2719.582031 1619102832.0998
MEM 2719.582031 1619102832.2001
MEM 2719.582031 1619102832.3004
MEM 2719.582031 1619102832.4007
MEM 2719.582031 1619102832.5011
MEM 2719.582031 1619102832.6015
MEM 2719.582031 1619102832.7018
MEM 2719.582031 1619102832.8022
MEM 2719.582031 1619102832.9025
MEM 2719.582031 1619102833.0029
MEM 2719.582031 1619102833.1032
MEM 2719.582031 1619102833.2036
MEM 2719.582031 1619102833.3040
MEM 2719.582031 1619102833.4043
MEM 2719.582031 1619102833.5046
MEM 2719.582031 1619102833.6050
MEM 2719.582031 1619102833.7055
MEM 2719.582031 1619102833.8059
MEM 2719.582031 1619102833.9062
MEM 2719.582031 1619102834.0067
MEM 2719.582031 1619102834.1070
MEM 2719.582031 1619102834.2073
MEM 2719.582031 1619102834.3078
MEM 2719.582031 1619102834.4082
MEM 2719.582031 1619102834.5085
MEM 2719.582031 1619102834.6088
MEM 2719.582031 1619102834.7091
MEM 2719.582031 1619102834.8094
MEM 2719.582031 1619102834.9098
MEM 2719.582031 1619102835.0102
MEM 2719.582031 1619102835.1105
MEM 2719.582031 1619102835.2109
MEM 2719.582031 1619102835.3112
MEM 2719.582031 1619102835.4116
MEM 2719.582031 1619102835.5121
MEM 2719.582031 1619102835.6125
MEM 2719.582031 1619102835.7130
MEM 2719.582031 1619102835.8136
MEM 2719.582031 1619102835.9139
MEM 2719.582031 1619102836.0143
MEM 2719.582031 1619102836.1147
MEM 2719.582031 1619102836.2151
MEM 2719.582031 1619102836.3154
MEM 2719.582031 1619102836.4158
MEM 2719.582031 1619102836.5161
MEM 2719.582031 1619102836.6165
MEM 2719.582031 1619102836.7169
MEM 2719.582031 1619102836.8173
MEM 2719.582031 1619102836.9178
MEM 2719.582031 1619102837.0181
MEM 2719.582031 1619102837.1185
MEM 2719.582031 1619102837.2188
MEM 2719.582031 1619102837.3192
MEM 2719.582031 1619102837.4195
MEM 2719.582031 1619102837.5199
MEM 2719.582031 1619102837.6202
MEM 2719.582031 1619102837.7206
MEM 2719.582031 1619102837.8209
MEM 2719.582031 1619102837.9215
MEM 2719.582031 1619102838.0220
MEM 2719.617188 1619102838.1224
MEM 2719.492188 1619102838.2229
MEM 2719.492188 1619102838.3234
MEM 2719.492188 1619102838.4240
MEM 2719.492188 1619102838.5245
MEM 2719.570312 1619102838.6248
MEM 2719.597656 1619102838.7251
MEM 2719.601562 1619102838.8255
MEM 2719.601562 1619102838.9258
MEM 2719.601562 1619102839.0261
MEM 2719.601562 1619102839.1266
MEM 2719.601562 1619102839.2270
MEM 2719.601562 1619102839.3275
MEM 2719.601562 1619102839.4279
MEM 2719.605469 1619102839.5284
MEM 2719.605469 1619102839.6288
MEM 2719.605469 1619102839.7292
MEM 2719.605469 1619102839.8296
MEM 2719.605469 1619102839.9300
MEM 2719.605469 1619102840.0302
MEM 2719.605469 1619102840.1306
MEM 2719.605469 1619102840.2309
MEM 2719.605469 1619102840.3313
MEM 2719.605469 1619102840.4316
MEM 2719.605469 1619102840.5320
MEM 2719.605469 1619102840.6325
MEM 2719.605469 1619102840.7330
MEM 2719.605469 1619102840.8334
MEM 2719.605469 1619102840.9338
MEM 2719.605469 1619102841.0342
MEM 2719.605469 1619102841.1346
MEM 2719.605469 1619102841.2350
MEM 2719.605469 1619102841.3353
MEM 2719.605469 1619102841.4356
MEM 2719.605469 1619102841.5361
MEM 2719.605469 1619102841.6364
MEM 2719.605469 1619102841.7368
MEM 2719.605469 1619102841.8372
MEM 2719.605469 1619102841.9376
MEM 2719.609375 1619102842.0379
MEM 2719.609375 1619102842.1383
MEM 2719.609375 1619102842.2388
MEM 2719.609375 1619102842.3393
MEM 2719.609375 1619102842.4397
MEM 2719.609375 1619102842.5401
MEM 2719.609375 1619102842.6405
MEM 2719.609375 1619102842.7408
MEM 2719.609375 1619102842.8411
MEM 2719.609375 1619102842.9415
MEM 2719.609375 1619102843.0419
MEM 2719.609375 1619102843.1423
MEM 2719.609375 1619102843.2427
MEM 2719.609375 1619102843.3430
MEM 2719.609375 1619102843.4433
MEM 2719.609375 1619102843.5437
MEM 2719.609375 1619102843.6441
MEM 2719.609375 1619102843.7445
MEM 2719.609375 1619102843.8448
MEM 2719.609375 1619102843.9451
MEM 2719.609375 1619102844.0455
MEM 2719.609375 1619102844.1458
MEM 2719.609375 1619102844.2464
MEM 2719.609375 1619102844.3467
MEM 2719.609375 1619102844.4473
MEM 2719.609375 1619102844.5477
MEM 2719.609375 1619102844.6480
MEM 2719.609375 1619102844.7484
MEM 2719.609375 1619102844.8488
MEM 2719.609375 1619102844.9492
MEM 2719.609375 1619102845.0496
MEM 2719.609375 1619102845.1499
MEM 2719.609375 1619102845.2502
MEM 2719.609375 1619102845.3505
MEM 2719.609375 1619102845.4508
MEM 2719.609375 1619102845.5513
MEM 2719.609375 1619102845.6517
MEM 2719.609375 1619102845.7521
MEM 2719.609375 1619102845.8525
MEM 2719.609375 1619102845.9529
MEM 2719.609375 1619102846.0532
MEM 2719.609375 1619102846.1536
MEM 2719.609375 1619102846.2539
MEM 2719.609375 1619102846.3542
MEM 2719.609375 1619102846.4547
MEM 2719.683594 1619102846.5550
MEM 2719.683594 1619102846.6553
MEM 2719.726562 1619102846.7557
MEM 2719.726562 1619102846.8560
MEM 2719.757812 1619102846.9565
MEM 2719.859375 1619102847.0569
MEM 2719.859375 1619102847.1573
MEM 2719.867188 1619102847.2577
MEM 2719.867188 1619102847.3581
MEM 2719.867188 1619102847.4584
MEM 2719.937500 1619102847.5588
MEM 2719.937500 1619102847.6593
MEM 2719.937500 1619102847.7597
MEM 2719.937500 1619102847.8601
MEM 2719.937500 1619102847.9604
MEM 2719.937500 1619102848.0607
MEM 2719.937500 1619102848.1611
MEM 2719.937500 1619102848.2617
MEM 2719.937500 1619102848.3622
MEM 2719.937500 1619102848.4626
MEM 2719.945312 1619102848.5628
MEM 2719.945312 1619102848.6632
MEM 2719.945312 1619102848.7635
MEM 2719.945312 1619102848.8639
MEM 2719.945312 1619102848.9643
MEM 2719.945312 1619102849.0647
MEM 2719.945312 1619102849.1651
MEM 2719.960938 1619102849.2654
MEM 2719.960938 1619102849.3659
MEM 2719.960938 1619102849.4662
MEM 2719.960938 1619102849.5666
MEM 2719.960938 1619102849.6669
MEM 2719.960938 1619102849.7673
MEM 2719.960938 1619102849.8678
MEM 2719.960938 1619102849.9681
MEM 2719.960938 1619102850.0685
MEM 2719.960938 1619102850.1690
MEM 2719.960938 1619102850.2694
MEM 2719.960938 1619102850.3698
MEM 2719.960938 1619102850.4701
MEM 2719.960938 1619102850.5704
MEM 2719.960938 1619102850.6707
MEM 2719.960938 1619102850.7710
MEM 2719.960938 1619102850.8713
MEM 2719.960938 1619102850.9717
MEM 2719.960938 1619102851.0721
MEM 2719.960938 1619102851.1724
MEM 2719.960938 1619102851.2728
MEM 2719.960938 1619102851.3732
MEM 2719.960938 1619102851.4735
MEM 2719.960938 1619102851.5738
MEM 2719.960938 1619102851.6744
MEM 2719.960938 1619102851.7747
MEM 2719.960938 1619102851.8750
MEM 2719.960938 1619102851.9755
MEM 2719.960938 1619102852.0758
MEM 2719.960938 1619102852.1762
MEM 2719.960938 1619102852.2766
MEM 2719.960938 1619102852.3770
MEM 2719.960938 1619102852.4774
MEM 2719.960938 1619102852.5780
MEM 2719.960938 1619102852.6784
MEM 2719.960938 1619102852.7788
MEM 2719.960938 1619102852.8792
MEM 2719.960938 1619102852.9796
MEM 2719.960938 1619102853.0799
MEM 2719.960938 1619102853.1804
MEM 2719.960938 1619102853.2809
MEM 2719.960938 1619102853.3812
MEM 2719.960938 1619102853.4816
MEM 2719.960938 1619102853.5819
MEM 2719.960938 1619102853.6824
MEM 2719.960938 1619102853.7827
MEM 2719.960938 1619102853.8831
MEM 2719.960938 1619102853.9834
MEM 2719.960938 1619102854.0838
MEM 2719.960938 1619102854.1842
MEM 2719.960938 1619102854.2845
MEM 2719.960938 1619102854.3850
MEM 2719.960938 1619102854.4853
MEM 2719.960938 1619102854.5857
MEM 2719.960938 1619102854.6861
MEM 2719.960938 1619102854.7865
MEM 2719.960938 1619102854.8868
MEM 2719.960938 1619102854.9878
MEM 2719.960938 1619102855.0881
MEM 2719.960938 1619102855.1886
MEM 2719.960938 1619102855.2889
MEM 2719.960938 1619102855.3892
MEM 2719.960938 1619102855.4896
MEM 2719.960938 1619102855.5899
MEM 2719.960938 1619102855.6903
MEM 2719.960938 1619102855.7906
MEM 2719.960938 1619102855.8909
FUNC adversarial_attacks.get_max_eigenpair 2670.1016 1619102805.1421 2714.3594 1619102805.9147 1
FUNC adversarial_attacks.get_max_eigenpair 2715.8398 1619102805.9907 2718.2812 1619102806.3777 1
FUNC adversarial_attacks.get_max_eigenpair 2718.2812 1619102806.4657 2718.2812 1619102806.8662 1
FUNC adversarial_attacks.get_max_eigenpair 2718.2812 1619102806.9301 2718.3828 1619102807.3035 1
FUNC adversarial_attacks.get_max_eigenpair 2718.3828 1619102807.3641 2718.3828 1619102807.6362 1
FUNC adversarial_attacks.get_max_eigenpair 2718.3828 1619102807.6976 2718.3828 1619102807.9247 1
FUNC adversarial_attacks.get_max_eigenpair 2718.3828 1619102807.9845 2718.3828 1619102808.2616 1
FUNC adversarial_attacks.get_max_eigenpair 2718.3828 1619102808.3215 2718.3828 1619102808.5823 1
FUNC adversarial_attacks.get_max_eigenpair 2718.3828 1619102808.6522 2718.3828 1619102808.9881 1
FUNC adversarial_attacks.get_max_eigenpair 2718.3828 1619102809.0611 2718.3828 1619102809.3350 1
FUNC adversarial_attacks.get_max_eigenpair 2718.3828 1619102809.3959 2718.3867 1619102809.7474 1
FUNC adversarial_attacks.get_max_eigenpair 2718.4102 1619102809.8352 2718.4102 1619102810.1708 1
FUNC adversarial_attacks.get_max_eigenpair 2718.4102 1619102810.2306 2718.4102 1619102810.6041 1
FUNC adversarial_attacks.get_max_eigenpair 2718.4102 1619102810.6703 2718.4102 1619102810.9479 1
FUNC adversarial_attacks.get_max_eigenpair 2718.4102 1619102811.0120 2718.4102 1619102811.2756 1
FUNC adversarial_attacks.get_max_eigenpair 2718.4102 1619102811.3361 2718.4102 1619102811.5355 1
FUNC adversarial_attacks.get_max_eigenpair 2718.4102 1619102811.5926 2718.4102 1619102811.8581 1
FUNC adversarial_attacks.get_max_eigenpair 2718.4102 1619102811.9249 2718.4102 1619102812.2150 1
FUNC adversarial_attacks.get_max_eigenpair 2718.4102 1619102812.2766 2718.4141 1619102813.1089 1
FUNC adversarial_attacks.get_max_eigenpair 2718.4141 1619102813.1688 2718.5898 1619102813.4260 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102813.4959 2718.5898 1619102813.8471 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102813.9064 2718.5898 1619102814.2383 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102814.2967 2718.5898 1619102814.5952 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102814.6566 2718.5898 1619102814.8663 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102814.9246 2718.5898 1619102815.4324 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102815.4911 2718.5898 1619102815.7131 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102815.7745 2718.5898 1619102816.0863 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102816.1428 2718.5898 1619102816.4339 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102816.4959 2718.5898 1619102816.7395 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102816.7991 2718.5898 1619102817.3105 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102817.3698 2718.5898 1619102817.6026 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102817.6694 2718.5898 1619102818.1806 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102818.2393 2718.5898 1619102818.5447 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102818.6023 2718.5898 1619102818.9563 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102819.0236 2718.5898 1619102819.3283 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102819.3954 2718.5898 1619102819.6743 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102819.7434 2718.5898 1619102820.2293 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102820.2872 2718.6758 1619102820.5875 1
FUNC adversarial_attacks.get_max_eigenpair 2718.6758 1619102820.6512 2718.6758 1619102820.9584 1
FUNC adversarial_attacks.get_max_eigenpair 2718.6758 1619102821.0299 2718.9102 1619102821.1551 1
FUNC adversarial_attacks.get_max_eigenpair 2719.4844 1619102821.8646 2719.4883 1619102822.3863 1
FUNC adversarial_attacks.get_max_eigenpair 2719.4883 1619102822.4469 2719.4883 1619102822.7613 1
FUNC adversarial_attacks.get_max_eigenpair 2719.4883 1619102822.8241 2719.4922 1619102823.2029 1
FUNC adversarial_attacks.get_max_eigenpair 2719.4922 1619102823.2678 2719.4922 1619102823.6717 1
FUNC adversarial_attacks.get_max_eigenpair 2719.4922 1619102823.7295 2719.4922 1619102823.9905 1
FUNC adversarial_attacks.get_max_eigenpair 2719.4922 1619102824.0506 2719.4922 1619102824.3096 1
FUNC adversarial_attacks.get_max_eigenpair 2719.4922 1619102824.3735 2719.4922 1619102824.6751 1
FUNC adversarial_attacks.get_max_eigenpair 2719.4922 1619102824.7335 2719.4922 1619102824.9779 1
FUNC adversarial_attacks.get_max_eigenpair 2719.4922 1619102825.0478 2719.4922 1619102825.4885 1
FUNC adversarial_attacks.get_max_eigenpair 2719.4922 1619102825.5489 2719.4922 1619102825.8258 1
FUNC adversarial_attacks.get_max_eigenpair 2719.4922 1619102825.8876 2719.4922 1619102826.6218 1
FUNC adversarial_attacks.get_max_eigenpair 2719.4922 1619102826.6903 2719.4922 1619102826.9572 1
FUNC adversarial_attacks.get_max_eigenpair 2719.4922 1619102827.0165 2719.5117 1619102827.3931 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5117 1619102827.4559 2719.5117 1619102827.7736 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5117 1619102827.8363 2719.5117 1619102828.1067 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5312 1619102828.1644 2719.5312 1619102828.4006 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5312 1619102828.4612 2719.5312 1619102828.7353 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5391 1619102828.7925 2719.5391 1619102829.1179 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5391 1619102829.1769 2719.5391 1619102830.0798 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5508 1619102830.1604 2719.5508 1619102830.4809 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5508 1619102830.5544 2719.5508 1619102830.8536 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5508 1619102830.9202 2719.5820 1619102831.2783 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5820 1619102831.3425 2719.5820 1619102831.6544 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5820 1619102831.7123 2719.5820 1619102831.9902 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5820 1619102832.0518 2719.5820 1619102832.4554 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5820 1619102832.5196 2719.5820 1619102832.7718 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5820 1619102832.8330 2719.5820 1619102833.1848 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5820 1619102833.2480 2719.5820 1619102833.6063 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5820 1619102833.6743 2719.5820 1619102833.9457 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5820 1619102834.0333 2719.5820 1619102834.3843 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5820 1619102834.4463 2719.5820 1619102834.7278 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5820 1619102834.7895 2719.5820 1619102835.1931 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5820 1619102835.2576 2719.5820 1619102835.5771 1
